label,gender,profession,ideology_binary,ideology_multiclass
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c36ca17f575899d8689d8086948fc222,female,politician,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c5153f451d28e01ff25bb17f193a88f5,male,journalist,left,left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c600fa0cb9dce0017eb6803d0273bed9,female,journalist,left,moderate_left
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c61fe11cd90d0561d6c7a0dbbd755a12,female,journalist,right,right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c67e43ccfc0c7ddbcdc490468ca23aa7,male,journalist,right,moderate_right
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
c756bd7cd20d06d8a8b0022a577bff23,male,journalist,left,moderate_left
